Unique_ID,MORTGAGE NUMBER,PROPERTY VALUE,MORTGAGE PAYMENT,GDS,LTV,TDS,AMORTIZATION,MORTGAGE AMOUNT,RATE,MORTGAGE PURPOSE,PAYMENT FREQUENCY,PROPERTY TYPE,TERM,FSA,AGE RANGE,GENDER,INCOME,INCOME TYPE,NAICS CODE,CREDIT SCORE,RESULT
CAX_Train_4856,4856,460000,2014,33.82,80.0,42.06,360,368000.0,4.0,Purchase,Monthly,Townhouse Freehold,24,L6X,30-34,Male,59000,2,44-45,709,NOT FUNDED
CAX_Train_8620,8620,550000,2330,27.34,80.0,40.01,360,440000.0,3.5,Purchase,Monthly,Single Detached,36,L1W,60-64,Male,90000,8,54,724,FUNDED
CAX_Train_9796,9796,350000,1371,25.76,80.0,29.99,360,280000.0,4.25,Refinance,Monthly,Single Detached,12,L4R,55-59,Male,84000,2,56,706,NOT FUNDED
CAX_Train_735,735,336000,1599,43.12,80.0,43.36,360,302400.0,5.0,Purchase,Monthly,Semi-Detached,12,T6X,40-44,Female,51000,3,44-45,784,FUNDED
CAX_Train_40247,40247,670000,3012,48.68,65.0,52.16,360,435500.0,5.5,Refinance,Monthly,Single Detached,12,L1T,60-64,Female,140000,3,53,455,NOT FUNDED
CAX_Train_19770,19770,315000,1389,31.85,75.0,32.75,360,236250.0,4.0,Purchase,Monthly,Single Detached,12,L9A,Under 25,Male,70000,2,31-33,765,FUNDED
CAX_Train_44262,44262,184000,336,0.14,65.0,45.49,360,119335.0,5.0,Refinance,Bi-Weekly,High Rise,24,T2G,40-44,Male,91000,8,23,713,FUNDED
CAX_Train_44557,44557,380000,1703,39.71,74.94,45.04,360,280000.0,4.75,Refinance,Monthly,Townhouse Freehold,12,L0G,45-49,Female,54000,1,81,546,FUNDED
CAX_Train_39429,39429,1900000,5665,6.01,65.0,42.11,360,942500.0,5.5,Refinance,Monthly,Single Detached,12,M2N,30-34,Male,800000,8,54,711,FUNDED
CAX_Train_43549,43549,825000,3352,1.97,75.0,37.18,360,618750.0,4.5,Refinance,Monthly,Semi-Detached,12,M6G,45-49,Unknown,5000,8,44-45,684,FUNDED
CAX_Train_38394,38394,1080000,4776,39.21,69.21,43.84,360,747500.0,5.0,Refinance,Monthly,Single Detached,12,L6P,40-44,Female,185000,8,56,515,FUNDED
CAX_Train_36787,36787,455000,2965,25.93,77.88,41.41,360,506250.0,4.0,Refinance,Monthly,Single Detached,12,L1K,55-59,Male,143000,8,48-49,701,FUNDED
CAX_Train_24917,24917,265000,1385,32.09,75.0,40.65,360,198750.0,5.0,Refinance,Monthly,Townhouse Condominium,12,L5A,50-54,Male,54000,2,48-49,528,NOT FUNDED
CAX_Train_18716,18716,615000,2639,35.39,80.0,36.96,360,492000.0,4.0,Purchase,Monthly,Single Detached,6,M4J,30-34,Male,93000,2,48-49,724,FUNDED
CAX_Train_21897,21897,389000,1747,12.01,75.0,34.33,360,291960.0,4.25,Purchase,Monthly,High Rise,12,M2N,50-54,Male,79000,2,72,596,FUNDED
CAX_Train_32501,32501,515000,1086,36.39,80.0,36.55,360,412000.0,4.0,Purchase,Bi-Weekly Accelerated,Single Detached,6,M1S,40-44,Female,76000,3,53,808,FUNDED
CAX_Train_41588,41588,775000,3663,34.09,62.5,44.86,360,700000.0,4.0,Refinance,Monthly,Single Detached,12,M1W,45-49,Female,292000,8,61,605,FUNDED
CAX_Train_27951,27951,275000,1106,17.03,61.45,44.45,300,169000.0,5.75,Refinance,Monthly,Single Detached,12,A1K,50-54,Unknown,85000,8,48-49,796,FUNDED
CAX_Train_32955,32955,425000,1856,30.19,80.0,35.64,360,340000.0,4.0,Purchase,Monthly,Townhouse Condominium,12,L4J,35-39,Female,87000,8,48-49,703,FUNDED
CAX_Train_36916,36916,577000,2419,37.21,75.0,41.77,360,432675.0,4.25,Refinance,Monthly,Single Detached,24,T2X,25-29,Female,81000,2,56,645,FUNDED
CAX_Train_43908,43908,415000,1886,28.13,70.0,28.74,360,290000.0,5.5,Refinance,Monthly,Single Detached,12,T2X,45-49,Female,95000,2,56,639,FUNDED
CAX_Train_35626,35626,600000,1783,29.78,42.857,29.78,360,300000.0,6.0,Refinance,Monthly,Single Detached,12,L1V,45-49,Female,92000,2,56,0,NOT FUNDED
CAX_Train_28276,28276,535000,1849,31.18,65.0,32.17,360,347750.0,3.5,Purchase,Monthly,Single Detached,6,T5T,50-54,Male,75000,8,81,762,FUNDED
CAX_Train_15767,15767,376000,1623,35.77,80.0,37.53,300,301083.49,4.25,Purchase,Monthly,Single Detached,12,J0N,35-39,Female,68000,8,61,777,NOT FUNDED
CAX_Train_34053,34053,359000,1659,0.45,80.0,42.5,360,287592.0,4.25,Purchase,Monthly,High Rise,12,M2N,60-64,Female,190000,8,54,756,FUNDED
CAX_Train_40665,40665,390000,1518,4.6,75.0,28.83,360,312080.0,4.75,Purchase,Monthly,Single Detached,12,K8N,50-54,Male,137000,2,72,665,NOT FUNDED
CAX_Train_20943,20943,450000,2003,66.25,60.42,66.57,300,290000.0,5.0,Refinance,Monthly,Single Detached,12,T6G,55-59,Male,37000,6,81,526,FUNDED
CAX_Train_35982,35982,715000,3132,35.8,80.0,41.64,360,572000.0,4.25,Purchase,Monthly,Single Detached,12,L5J,40-44,Female,110000,8,23,698,NOT FUNDED
CAX_Train_38366,38366,615000,2325,17.19,65.79,45.99,360,399750.0,5.0,Refinance,Monthly,Single Detached,12,L6R,65-69,Male,87000,2,56,652,FUNDED
CAX_Train_41393,41393,470000,2008,4.58,74.04,38.88,360,348000.0,4.5,Refinance,Monthly,High Rise,12,M6K,60-64,Female,87000,4,81,761,FUNDED
CAX_Train_40504,40504,325000,1185,23.91,51.19,24.06,360,215000.0,5.25,Refinance,Monthly,Single Detached,12,J0X,55-59,Unknown,79000,2,54,570,NOT FUNDED
CAX_Train_4252,4252,483000,2150,42.72,80.0,42.91,360,386000.0,4.0,Purchase,Monthly,Semi-Detached,12,L6S,40-44,Male,63000,8,31-33,600,FUNDED
CAX_Train_20153,20153,755000,3646,27.77,80.0,43.12,360,600000.0,5.0,Refinance,Monthly,Single Detached,12,M8Y,65-69,Male,90000,8,54,571,FUNDED
CAX_Train_38301,38301,710000,2377,45.42,65.0,54.61,360,461500.0,4.25,Purchase,Monthly,High Rise,12,V6B,30-34,Male,69000,8,53,700,NOT FUNDED
CAX_Train_19209,19209,1350000,4665,57.18,50.0,57.18,360,750000.0,5.25,Purchase,Monthly,Single Detached,12,M8X,35-39,Female,100000,2,56,0,NOT FUNDED
CAX_Train_7301,7301,429000,1649,7.78,75.0,51.01,360,321750.0,4.75,Purchase,Monthly,High Rise,36,L9S,35-39,Male,344000,8,56,769,NOT FUNDED
CAX_Train_34202,34202,434000,2007,18.56,80.0,28.35,360,347200.0,5.0,Purchase,Monthly,Single Detached,12,M3N,45-49,Male,135000,2,48-49,662,NOT FUNDED
CAX_Train_23470,23470,360000,1752,11.41,80.0,38.87,360,287992.0,4.5,Purchase,Monthly,Townhouse Condominium,12,M2R,40-44,Male,350000,-1,62,678,NOT FUNDED
CAX_Train_29849,29849,1000000,4702,4.68,75.0,20.98,360,650000.0,5.5,Refinance,Monthly,Triplex,24,M4L,40-44,Male,241000,8,71,747,FUNDED
CAX_Train_44508,44508,600000,2223,19.91,65.0,24.5,360,390000.0,4.5,Refinance,Monthly,Single Detached,12,T3E,25-29,Female,125000,8,23,681,NOT FUNDED
CAX_Train_2351,2351,1160000,4630,76.82,65.0,92.93,360,754000.0,5.5,Refinance,Monthly,Single Detached,12,M1V,40-44,Female,74000,8,54,743,FUNDED
CAX_Train_26809,26809,678000,3063,36.49,80.0,40.06,360,542400.0,4.5,Purchase,Monthly,Single Detached,36,L6C,55-59,Male,104000,8,56,765,FUNDED
CAX_Train_45075,45075,390000,2070,34.53,80.0,41.37,360,360000.0,4.75,Refinance,Monthly,Semi-Detached,36,M9L,50-54,Male,77000,2,56,677,FUNDED
CAX_Train_5110,5110,780000,4181,37.63,80.0,39.62,360,624000.0,6.0,Refinance,Monthly,Single Detached,12,L1T,30-34,Male,137000,8,23,521,NOT FUNDED
CAX_Train_8032,8032,235000,1132,29.02,74.03,30.66,300,172500.0,4.5,Refinance,Monthly,Semi-Detached,12,A1E,50-54,Female,46000,2,56,615,FUNDED
CAX_Train_27427,27427,413000,1515,38.72,65.0,40.59,360,268713.0,4.75,Purchase,Monthly,High Rise,12,V6X,25-29,Male,65000,2,54,553,FUNDED
CAX_Train_12303,12303,1050000,4131,50.41,64.81,50.41,360,682500.0,5.0,Refinance,Monthly,Single Detached,12,L4C,60-64,Male,102000,2,31-33,599,FUNDED
CAX_Train_11169,11169,439000,1684,1.1,64.9,36.68,360,284148.5,4.5,Purchase,Monthly,Semi-Detached,12,L6B,55-59,Male,110000,8,56,727,FUNDED
CAX_Train_34183,34183,500000,2563,42.81,67.97,42.81,360,435000.0,4.5,Refinance,Monthly,Single Detached,12,L5J,70 and over,Male,75000,8,23,572,FUNDED
CAX_Train_44971,44971,290000,1320,32.34,75.0,32.34,360,217500.0,5.0,Refinance,Monthly,Townhouse Condominium,12,M4C,70 and over,Female,57000,12,81,0,FUNDED
CAX_Train_10343,10343,900000,3249,35.39,70.0,35.98,360,602000.0,4.0,Refinance,Monthly,Single Detached,24,L6A,60-64,Female,114000,3,56,655,NOT FUNDED
CAX_Train_29265,29265,375000,1485,35.6,74.99,36.91,360,283992.0,4.0,Purchase,Monthly,High Rise,12,M6K,Under 25,Female,81000,2,54,633,FUNDED
CAX_Train_25267,25267,400000,1799,33.54,75.0,34.48,360,300000.0,4.5,Refinance,Monthly,Townhouse Freehold,12,L6X,25-29,Female,95000,8,56,597,NOT FUNDED
CAX_Train_41877,41877,1098000,4403,37.42,75.0,40.31,360,823500.0,4.25,Purchase,Monthly,High Rise,12,M5E,40-44,Male,286000,8,72,610,NOT FUNDED
CAX_Train_36474,36474,310000,1764,22.37,80.0,42.56,360,280000.0,5.0,Refinance,Monthly,Single Detached,12,N6G,60-64,Unknown,100000,8,81,642,FUNDED
CAX_Train_19780,19780,725000,3075,38.56,80.0,38.56,360,543750.0,4.0,Purchase,Monthly,Single Detached,12,L3S,60-64,Male,99000,7,53,759,FUNDED
CAX_Train_13561,13561,359000,1539,13.37,80.0,35.87,360,287120.0,4.0,Purchase,Monthly,Townhouse Condominium,12,L4G,Under 25,Unknown,156000,8,56,773,FUNDED
CAX_Train_31038,31038,385000,820,25.86,25.971999999999998,25.86,360,192500.0,4.25,Refinance,Monthly,Townhouse Freehold,24,K2G,30-34,Male,45000,3,53,736,NOT FUNDED
CAX_Train_19207,19207,345000,696,24.7,80.0,39.83,360,276000.0,4.25,Purchase,Bi-Weekly,Townhouse Condominium,12,L4Y,40-44,Female,85000,8,81,744,FUNDED
CAX_Train_4233,4233,354000,1887,4.59,80.0,20.38,360,283120.0,5.25,Purchase,Monthly,Single Detached,12,K2M,35-39,Female,49000,2,56,663,FUNDED
CAX_Train_9599,9599,480000,3326,45.68,65.0,57.44,360,455000.0,7.0,Refinance,Monthly,Single Detached,12,L1R,40-44,Male,90000,8,48-49,509,FUNDED
CAX_Train_22208,22208,443000,1973,41.07,78.87,41.07,360,349392.0,4.5,Purchase,Monthly,Semi-Detached,36,L6Z,70 and over,Unknown,62000,6,81,752,FUNDED
CAX_Train_19855,19855,225000,881,19.51,57.78,19.51,360,125000.0,5.0,Refinance,Monthly,Townhouse Condominium,24,L1N,35-39,Female,65000,2,56,539,FUNDED
CAX_Train_17722,17722,283000,1505,17.92,80.0,41.26,360,226400.0,5.0,Purchase,Monthly,Single Detached,12,J6V,55-59,Male,107000,2,44-45,743,FUNDED
CAX_Train_18202,18202,496000,2510,53.12,80.0,53.12,360,448000.0,4.75,Refinance,Monthly,Semi-Detached,12,M9V,55-59,Female,51000,2,61,604,NOT FUNDED
CAX_Train_7246,7246,315000,1487,0.0,75.0,42.77,360,251808.8,4.75,Purchase,Monthly,High Rise,12,M5V,50-54,Female,375000,8,44-45,691,FUNDED
CAX_Train_6922,6922,162000,660,40.5,65.0,40.5,360,105300.0,5.0,Refinance,Monthly,High Rise,12,M9N,50-54,Male,30000,8,56,621,FUNDED
CAX_Train_10310,10310,750000,2101,36.68,49.067,41.43,360,368000.0,4.0,Refinance,Monthly,Semi-Detached,60,M3A,30-34,Male,72000,8,81,793,NOT FUNDED
CAX_Train_25574,25574,700000,2196,17.22,55.714,23.94,360,390000.0,4.25,Refinance,Monthly,Single Detached,24,L9N,60-64,Male,160000,8,54,765,FUNDED
CAX_Train_27641,27641,912000,3169,29.06,68.57,29.06,360,600000.0,4.0,Purchase,Monthly,Single Detached,12,M9C,45-49,Female,135000,8,53,822,FUNDED
CAX_Train_26867,26867,450000,2031,35.7,75.0,41.3,360,337500.0,4.75,Refinance,Monthly,Single Detached,12,L3Z,40-44,Female,75000,2,54,610,FUNDED
CAX_Train_3838,3838,469000,2360,34.19,80.0,37.07,360,375413.6,5.0,Purchase,Monthly,Semi-Detached,12,L6P,35-39,Female,109000,2,54,763,FUNDED
CAX_Train_10656,10656,1031000,3547,33.64,64.96,37.47,360,670000.0,4.0,Purchase,Monthly,Single Detached,12,L4G,45-49,Female,131000,8,72,775,FUNDED
CAX_Train_21952,21952,250000,1034,15.73,65.0,22.4,300,187500.0,4.5,Refinance,Monthly,Fourplex,24,B4N,55-59,Female,35000,2,44-45,737,NOT FUNDED
CAX_Train_38036,38036,1100000,1144,30.54,56.53,30.54,300,150000.0,8.0,Refinance,Monthly,Single Detached,12,L4B,40-44,Female,145000,8,56,676,FUNDED
CAX_Train_25560,25560,283000,557,18.68,58.83,20.03,360,166500.0,5.0,Purchase,Bi-Weekly Accelerated,Single Detached,24,L1C,45-49,Unknown,79000,2,56,537,FUNDED
CAX_Train_37401,37401,249000,1138,17.4,80.0,27.57,360,224100.0,4.75,Purchase,Monthly,Single Detached,36,J8L,50-54,Male,84000,2,23,738,NOT FUNDED
CAX_Train_40383,40383,460000,2016,17.46,71.88,17.46,360,345000.0,5.0,Refinance,Monthly,High Rise,12,M1T,30-34,Male,56000,8,48-49,627,FUNDED
CAX_Train_10820,10820,577000,2359,2.79,75.0,7.12,360,433046.25,4.5,Purchase,Monthly,High Rise,12,V6Z,40-44,Unknown,150000,8,53,683,NOT FUNDED
CAX_Train_22213,22213,160000,413,14.32,75.0,29.16,300,120000.0,5.75,Refinance,Bi-Weekly,Townhouse Freehold,12,A1E,40-44,Male,83000,2,56,647,FUNDED
CAX_Train_6657,6657,580000,2660,29.02,63.636,29.02,360,560000.0,4.0,Refinance,Monthly,Single Detached,12,L1M,50-54,Male,132000,8,44-45,805,NOT FUNDED
CAX_Train_42255,42255,360000,1960,37.91,75.0,37.91,360,288000.0,5.0,Refinance,Monthly,Single Detached,24,N1E,50-54,Male,55000,2,31-33,607,FUNDED
CAX_Train_5460,5460,1780000,7108,24.57,65.0,40.14,360,1350000.0,5.5,Refinance,Monthly,Single Detached,12,M3C,40-44,Male,428000,8,23,581,FUNDED
CAX_Train_33926,33926,335000,1694,11.84,80.0,40.79,360,267920.0,5.0,Purchase,Monthly,High Rise,12,M2J,45-49,Male,200000,8,54,757,FUNDED
CAX_Train_31289,31289,585000,1186,31.87,80.0,31.99,360,468000.0,4.25,Purchase,Bi-Weekly,Single Detached,12,M1L,50-54,Male,101000,8,23,814,FUNDED
CAX_Train_24272,24272,442000,1970,33.12,75.0,33.63,360,331125.0,4.25,Purchase,Monthly,Single Detached,12,L7C,65-69,Male,75000,2,56,722,FUNDED
CAX_Train_8257,8257,350000,1622,14.76,75.0,21.07,360,262500.0,4.25,Purchase,Monthly,Single Detached,12,E1G,40-44,Male,140000,8,42,789,FUNDED
CAX_Train_2221,2221,455000,2095,37.96,70.0,38.51,360,364000.0,5.75,Refinance,Monthly,Single Detached,12,T2C,40-44,Male,89000,2,23,561,FUNDED
CAX_Train_4770,4770,355000,1405,22.44,65.0,40.75,360,230750.0,4.5,Purchase,Monthly,Single Detached,12,L0C,40-44,Male,68000,2,56,635,FUNDED
CAX_Train_27172,27172,520000,3545,36.45,50.0,36.45,360,475000.0,7.0,Refinance,Monthly,Single Detached,12,L0E,55-59,Female,120000,8,56,614,FUNDED
CAX_Train_27195,27195,405000,2010,73.13,55.77,73.13,360,343000.0,4.25,Refinance,Monthly,Semi-Detached,12,L4H,55-59,Unknown,34000,2,56,693,FUNDED
CAX_Train_24711,24711,180000,1516,25.85,56.0,29.41,360,210000.0,6.0,Refinance,Monthly,Single Detached,24,A1S,40-44,Male,130000,8,23,681,FUNDED
CAX_Train_38284,38284,400000,1796,26.14,75.0,42.06,360,288750.0,5.5,Refinance,Monthly,Semi-Detached,36,M6N,55-59,Female,86000,2,56,674,FUNDED
CAX_Train_29862,29862,625000,1134,15.67,75.0,15.67,360,468750.0,4.0,Refinance,Bi-Weekly,Single Detached,12,V3L,45-49,Female,25000,2,56,685,FUNDED
CAX_Train_10403,10403,2255000,3946,48.85,28.82,53.92,360,650000.0,4.5,Purchase,Monthly,Single Detached,12,L3T,65-69,Female,100000,7,53,552,FUNDED
CAX_Train_34350,34350,325000,1632,24.1,75.0,24.52,360,243750.0,6.0,Purchase,Monthly,Single Detached,12,M6M,55-59,Male,90000,8,23,680,FUNDED
CAX_Train_8023,8023,435000,2035,29.8,80.0,37.9,360,348000.0,4.25,Refinance,Monthly,Semi-Detached,12,L5C,45-49,Unknown,86000,2,44-45,620,FUNDED
CAX_Train_34018,34018,520000,2214,31.14,65.0,43.07,360,338000.0,5.25,Refinance,Monthly,Single Detached,24,L0E,50-54,Male,120000,8,23,444,NOT FUNDED
CAX_Train_8281,8281,432000,1940,23.32,80.0,40.82,360,345374.03,4.0,Purchase,Monthly,Single Detached,12,L3Z,60-64,Male,105000,8,23,704,FUNDED
CAX_Train_34271,34271,560000,2193,32.52,61.09,41.5,300,301000.0,5.25,Refinance,Monthly,High Rise,12,L3T,60-64,Male,113000,2,61,579,FUNDED
CAX_Train_32247,32247,400000,1589,41.52,55.0,42.97,360,220000.0,5.0,Refinance,Monthly,Fourplex,12,L3Z,35-39,Female,40000,8,23,649,FUNDED
CAX_Train_2381,2381,340000,1125,1.33,46.38,17.47,360,160000.0,5.0,Refinance,Monthly,Single Detached,12,T4L,30-34,Unknown,90000,1,81,789,FUNDED
CAX_Train_22036,22036,360000,1612,1.65,75.0,38.0,360,270000.0,4.75,Purchase,Monthly,Single Detached,24,M6M,50-54,Female,153000,8,23,708,FUNDED
CAX_Train_23767,23767,212000,1103,1.86,80.0,40.47,360,169600.0,5.0,Purchase,Monthly,Single Detached,36,L2S,50-54,Male,131000,8,54,675,FUNDED
CAX_Train_23378,23378,347000,1692,36.64,65.0,43.7,360,253500.0,5.25,Refinance,Monthly,Single Detached,12,L0M,55-59,Female,68000,8,72,520,FUNDED
CAX_Train_10433,10433,470000,2059,36.41,80.0,40.28,360,376000.0,4.0,Purchase,Monthly,Single Detached,12,L1E,30-34,Male,98000,2,81,649,FUNDED
CAX_Train_15545,15545,1025000,4209,31.52,80.0,38.74,360,820000.0,3.75,Purchase,Monthly,Single Detached,12,L3S,35-39,Female,165000,2,54,715,FUNDED
CAX_Train_23129,23129,660000,2706,32.11,75.0,38.96,360,495000.0,4.25,Refinance,Monthly,Single Detached,12,V3S,35-39,Female,71000,8,61,636,FUNDED
CAX_Train_9793,9793,210000,1001,40.01,80.0,40.01,360,168000.0,4.5,Refinance,Monthly,Single Detached,12,R2K,60-64,Male,32000,15,61,651,NOT FUNDED
CAX_Train_42782,42782,308000,690,2.48,32.5,14.21,360,100000.0,4.25,Purchase,Monthly,High Rise,12,L3R,35-39,Female,36000,2,48-49,727,FUNDED
CAX_Train_13958,13958,333000,1992,31.78,80.0,34.79,240,266400.0,4.5,Purchase,Monthly,Townhouse Freehold,12,K1V,60-64,Female,79000,2,56,733,FUNDED
CAX_Train_18200,18200,1028000,3316,33.31,58.36,40.53,360,600000.0,4.0,Refinance,Monthly,Single Detached,12,M9V,45-49,Female,205000,8,23,696,FUNDED
CAX_Train_14879,14879,190000,937,34.59,64.67,41.53,360,126750.0,6.0,Refinance,Monthly,Single Detached,12,P7A,50-54,Female,52000,2,62,627,FUNDED
CAX_Train_39568,39568,223000,1065,0.58,55.07,29.38,360,190000.0,4.5,Refinance,Monthly,High Rise,12,M1S,30-34,Male,24000,8,56,784,FUNDED
CAX_Train_2580,2580,340000,1520,45.91,70.44,46.3,360,255000.0,4.75,Refinance,Monthly,Semi-Detached,12,L7N,45-49,Unknown,105000,19,48-49,640,FUNDED
CAX_Train_12780,12780,625000,1144,40.8,24.0,40.8,360,150000.0,5.75,Refinance,Monthly,Single Detached,12,L9N,40-44,Unknown,39000,2,56,479,FUNDED
CAX_Train_12698,12698,175000,679,104.02,48.58,104.02,360,85000.0,5.5,Refinance,Monthly,Single Detached,12,N7S,50-54,Male,10000,8,81,544,FUNDED
CAX_Train_4972,4972,1111000,4536,31.07,75.0,37.26,360,833400.0,4.0,Purchase,Monthly,Single Detached,12,L0P,35-39,Female,180000,8,56,638,FUNDED
CAX_Train_26890,26890,635000,3135,15.28,78.57,46.55,360,550000.0,4.5,Refinance,Monthly,Single Detached,36,L6X,35-39,Male,150000,8,54,774,FUNDED
CAX_Train_18792,18792,551000,2303,41.09,80.0,41.09,360,441000.0,4.0,Purchase,Monthly,High Rise,12,M2N,55-59,Unknown,80000,2,54,771,FUNDED
CAX_Train_43025,43025,495000,889,19.24,75.0,19.24,360,371250.0,4.75,Refinance,Bi-Weekly Accelerated,Single Detached,36,L0M,50-54,Male,118000,2,23,651,FUNDED
CAX_Train_21527,21527,900000,1780,37.18,28.57,38.16,360,300000.0,4.0,Refinance,Monthly,Single Detached,12,M1W,Under 25,Female,61000,2,23,805,FUNDED
CAX_Train_12454,12454,1030000,4209,21.54,80.0,44.02,360,824000.0,3.75,Purchase,Monthly,Single Detached,12,L6L,45-49,Male,240000,8,54,814,FUNDED
CAX_Train_22170,22170,346000,1503,5.98,75.0,32.52,360,259425.0,4.25,Purchase,Monthly,High Rise,12,L4B,55-59,Male,130000,8,23,682,FUNDED
CAX_Train_19053,19053,703000,3096,42.61,80.0,42.74,360,562240.0,4.25,Purchase,Monthly,Single Detached,12,L5C,35-39,Male,90000,8,23,776,FUNDED
CAX_Train_16860,16860,330000,779,29.14,58.44,37.71,360,263000.0,4.25,Refinance,Bi-Weekly Accelerated,Single Detached,24,L6T,40-44,Male,91000,8,48-49,669,FUNDED
CAX_Train_42049,42049,1350000,5661,28.8,75.0,39.21,360,1080000.0,4.75,Purchase,Monthly,Single Detached,12,L7B,50-54,Male,498000,8,23,677,FUNDED
CAX_Train_26711,26711,420000,2215,24.78,63.485,33.09,360,377250.0,5.0,Refinance,Monthly,Single Detached,12,L1K,45-49,Male,174000,3,53,554,NOT FUNDED
CAX_Train_23211,23211,520000,2507,7.37,80.0,34.12,360,416000.0,4.25,Purchase,Monthly,Single Detached,12,L9K,55-59,Male,160000,8,72,761,FUNDED
CAX_Train_14848,14848,795000,1862,8.41,27.17,37.2,360,215000.0,10.0,Refinance,Monthly,Townhouse Freehold,12,L4J,40-44,Male,330000,8,42,699,FUNDED
CAX_Train_41489,41489,273000,1286,25.45,75.0,25.45,360,204750.0,5.25,Purchase,Monthly,High Rise,24,L7S,55-59,Male,80000,8,53,0,FUNDED
CAX_Train_38937,38937,650000,3117,50.31,65.0,50.56,360,600000.0,5.25,Refinance,Monthly,Single Detached,12,M6C,45-49,Female,80000,8,54,658,NOT FUNDED
CAX_Train_7504,7504,3000000,8953,32.88,52.91,39.97,360,1500000.0,5.0,Refinance,Monthly,Single Detached,24,M6C,35-39,Male,331000,8,44-45,710,FUNDED
CAX_Train_30138,30138,440000,1573,10.04,50.0,20.92,360,220000.0,6.0,Refinance,Monthly,Single Detached,12,K0K,55-59,Unknown,200000,8,44-45,577,FUNDED
CAX_Train_21287,21287,375000,1684,18.94,80.0,30.64,360,300000.0,4.0,Purchase,Monthly,Single Detached,12,L4M,40-44,Male,113000,8,23,779,FUNDED
CAX_Train_29755,29755,450000,864,36.99,80.0,36.99,360,360000.0,4.0,Refinance,Bi-Weekly,Townhouse Freehold,12,L6Z,30-34,Female,64000,2,54,702,FUNDED
CAX_Train_9568,9568,684000,3266,39.89,75.0,41.52,360,512746.0,5.5,Purchase,Monthly,Townhouse Freehold,12,L6E,55-59,Female,41000,2,72,0,FUNDED
CAX_Train_2244,2244,1600000,3261,38.92,34.67,40.28,360,520000.0,4.0,Refinance,Monthly,Single Detached,12,M2R,55-59,Male,104000,2,54,644,FUNDED
CAX_Train_38730,38730,750000,2852,33.36,69.93,36.73,360,525000.0,4.0,Refinance,Monthly,Single Detached,12,L4G,40-44,Female,120000,8,56,643,FUNDED
CAX_Train_16130,16130,417000,2196,10.52,75.0,30.87,300,354025.0,5.0,Purchase,Monthly,Single Detached,12,N9H,45-49,Unknown,295000,2,31-33,692,NOT FUNDED
CAX_Train_14399,14399,347000,1769,31.01,80.0,43.51,360,277520.0,5.0,Purchase,Monthly,Townhouse Condominium,12,N1L,30-34,Male,77000,8,53,611,FUNDED
CAX_Train_4353,4353,500000,2657,37.26,80.0,40.81,300,400000.0,4.5,Refinance,Monthly,Single Detached,24,L7A,45-49,Female,94000,2,56,675,FUNDED
CAX_Train_29912,29912,594000,2763,38.7,75.0,40.57,360,445829.26,5.0,Purchase,Monthly,Single Detached,12,T6X,35-39,Female,95000,8,72,613,FUNDED
CAX_Train_41850,41850,400000,1650,34.2,75.0,38.61,360,300000.0,3.75,Refinance,Monthly,Duplex,12,H7P,30-34,Male,62000,8,56,677,NOT FUNDED
CAX_Train_8166,8166,755000,2718,49.36,65.0,69.72,360,490750.0,4.25,Refinance,Monthly,Single Detached,12,L7J,45-49,Male,115000,2,23,657,FUNDED
CAX_Train_3184,3184,615000,2534,63.11,80.0,71.93,360,492000.0,3.5,Purchase,Monthly,Single Detached,36,L6Y,25-29,Male,50000,2,61,774,NOT FUNDED
CAX_Train_26173,26173,285000,768,21.78,60.22,31.57,360,290000.0,4.75,Refinance,Bi-Weekly,Single Detached,12,L3V,40-44,Male,97000,2,31-33,610,FUNDED
CAX_Train_41547,41547,252000,1204,20.79,75.0,27.86,360,189000.0,5.0,Purchase,Monthly,Semi-Detached,36,L7J,25-29,Unknown,92000,2,44-45,622,FUNDED
CAX_Train_36532,36532,840000,3480,32.86,78.571,33.36,360,660000.0,3.75,Purchase,Monthly,Single Detached,12,L3X,50-54,Male,129000,2,23,727,FUNDED
CAX_Train_31330,31330,2200000,6767,59.99,60.913999999999994,59.99,360,1200000.0,5.5,Refinance,Monthly,Single Detached,12,V6K,45-49,Female,126000,2,61,869,NOT FUNDED
CAX_Train_18136,18136,870000,3808,23.27,80.0,25.49,360,696000.0,4.0,Purchase,Monthly,Single Detached,12,L6Z,65-69,Unknown,200000,8,54,779,NOT FUNDED
CAX_Train_506,506,1100000,3765,31.54,61.364,37.21,360,675000.0,4.25,Refinance,Monthly,Single Detached,12,L4Z,35-39,Male,130000,8,56,684,NOT FUNDED
CAX_Train_14281,14281,437000,1833,41.04,75.0,41.83,360,392850.0,5.0,Purchase,Monthly,Single Detached,12,T6T,40-44,Male,66000,2,81,623,NOT FUNDED
CAX_Train_35611,35611,290000,798,32.33,71.43,32.33,360,275000.0,4.75,Refinance,Bi-Weekly Accelerated,Semi-Detached,24,M6N,50-54,Female,67000,8,56,802,FUNDED
CAX_Train_7062,7062,295000,1022,29.59,60.0,40.9,360,236000.0,3.5,Purchase,Monthly,Single Detached,24,K9A,25-29,Female,46000,8,81,770,FUNDED
CAX_Train_16319,16319,1150000,4841,31.37,80.0,41.17,360,920000.0,4.0,Purchase,Monthly,Single Detached,12,M2M,50-54,Male,190000,8,56,695,NOT FUNDED
