Unique_ID,MORTGAGE NUMBER,PROPERTY VALUE,MORTGAGE PAYMENT,GDS,LTV,TDS,AMORTIZATION,MORTGAGE AMOUNT,RATE,MORTGAGE PURPOSE,PAYMENT FREQUENCY,PROPERTY TYPE,TERM,FSA,AGE RANGE,GENDER,INCOME,INCOME TYPE,NAICS CODE,CREDIT SCORE,RESULT
CAX_Train_16903,16903,630000,1356,22.08,80.0,36.49,360,504000.0,4.5,Purchase,Bi-Weekly Accelerated,High Rise,36,M4Y,50-54,Male,195000,8,56,716,FUNDED
CAX_Train_16298,16298,480000,2126,36.64,75.0,36.82,360,360000.0,5.0,Purchase,Monthly,Semi-Detached,12,M1X,35-39,Female,86000,2,54,626,NOT FUNDED
CAX_Train_33482,33482,262000,1151,2.37,75.0,33.03,360,196425.0,4.0,Purchase,Monthly,High Rise,12,N2L,55-59,Male,140000,8,44-45,830,FUNDED
CAX_Train_44073,44073,550000,1693,31.71,40.91,31.81,360,270000.0,4.5,Refinance,Monthly,Single Detached,12,M1P,40-44,Unknown,68000,2,56,471,FUNDED
CAX_Train_37712,37712,503000,2173,22.99,75.0,22.99,360,377250.0,4.0,Refinance,Monthly,Single Detached,12,L4N,45-49,Female,51000,5,56,595,FUNDED
CAX_Train_20511,20511,720000,3114,29.67,80.0,40.93,360,576000.0,4.0,Purchase,Monthly,Single Detached,12,L9B,30-34,Male,130000,2,54,686,NOT FUNDED
CAX_Train_31283,31283,255000,1290,24.31,74.51,38.25,300,200000.0,5.5,Refinance,Monthly,Townhouse Condominium,12,M1E,45-49,Female,75000,8,71,550,FUNDED
CAX_Train_32652,32652,1330000,5972,32.13,80.0,33.64,360,1064000.0,4.75,Purchase,Monthly,Single Detached,12,L6H,35-39,Unknown,187000,2,56,634,NOT FUNDED
CAX_Train_33977,33977,1090000,4218,37.23,75.23,38.75,360,750000.0,4.0,Purchase,Monthly,Single Detached,12,V7A,50-54,Female,140000,8,44-45,797,FUNDED
CAX_Train_43277,43277,620000,2862,39.49,80.0,42.34,360,496000.0,4.25,Purchase,Monthly,Single Detached,12,L1X,Under 25,Male,90000,2,56,592,FUNDED
CAX_Train_16499,16499,1000000,2345,22.48,38.19,22.48,300,275000.0,5.5,Refinance,Monthly,Single Detached,60,H4W,70 and over,Male,135000,8,42,751,FUNDED
CAX_Train_8480,8480,720000,3527,31.4,70.59,40.59,360,600000.0,4.0,Refinance,Monthly,Single Detached,12,L0C,40-44,Male,163000,8,61,614,FUNDED
CAX_Train_38863,38863,575000,2592,35.9,80.0,37.28,360,460000.0,4.25,Purchase,Monthly,Single Detached,12,L6B,40-44,Male,180000,8,81,769,FUNDED
CAX_Train_39177,39177,480000,2328,38.34,80.0,38.34,360,384000.0,4.75,Purchase,Monthly,Single Detached,12,L4P,40-44,Male,76000,8,53,669,FUNDED
CAX_Train_5588,5588,423000,2226,31.0,67.21,40.88,360,410000.0,4.0,Refinance,Monthly,Semi-Detached,12,L6C,65-69,Unknown,92000,2,54,669,FUNDED
CAX_Train_8652,8652,1010000,4036,38.93,75.0,39.27,360,757500.0,4.0,Purchase,Monthly,Single Detached,12,L4L,35-39,Male,119000,8,23,745,FUNDED
CAX_Train_12195,12195,486000,2435,26.74,75.0,39.87,360,364425.0,5.25,Purchase,Monthly,Single Detached,12,L3C,50-54,Male,142000,2,56,551,FUNDED
CAX_Train_25763,25763,555000,3245,36.21,69.64,42.72,360,592000.0,4.0,Refinance,Monthly,Single Detached,24,L4P,50-54,Male,127000,8,48-49,686,FUNDED
CAX_Train_35607,35607,340000,1552,6.71,65.0,43.65,360,249275.0,4.5,Purchase,Monthly,Single Detached,12,N2L,35-39,Male,184000,2,54,790,NOT FUNDED
CAX_Train_872,872,720000,3898,37.75,64.0,45.4,360,540000.0,5.0,Refinance,Monthly,Single Detached,12,L7A,60-64,Female,134000,2,54,687,NOT FUNDED
CAX_Train_27720,27720,528000,2408,12.01,70.0,54.09,360,369309.15,5.0,Purchase,Monthly,Semi-Detached,12,N1P,55-59,Male,119000,2,56,728,FUNDED
CAX_Train_10723,10723,305000,1500,26.65,75.0,36.99,360,256000.0,4.75,Refinance,Monthly,Single Detached,24,L8W,25-29,Unknown,80000,8,81,644,FUNDED
CAX_Train_31426,31426,210000,920,26.85,75.0,27.22,360,157500.0,4.25,Purchase,Monthly,High Rise,12,L5R,50-54,Male,61000,8,44-45,775,FUNDED
CAX_Train_10875,10875,240000,812,33.78,45.83,33.78,300,110000.0,5.25,Purchase,Monthly,Single Detached,12,P0A,45-49,Female,33000,8,23,551,FUNDED
CAX_Train_225,225,493000,2159,32.76,80.0,33.05,360,394400.0,3.75,Purchase,Monthly,Single Detached,12,L7A,35-39,Male,83000,8,48-49,818,FUNDED
CAX_Train_32240,32240,528000,2360,26.12,75.0,46.21,360,377500.0,4.5,Purchase,Monthly,Single Detached,24,L9S,35-39,Male,116000,8,48-49,642,FUNDED
CAX_Train_41215,41215,225000,917,33.91,65.0,33.91,360,146250.0,4.75,Refinance,Monthly,Townhouse Condominium,12,M1E,45-49,Unknown,38000,8,81,643,FUNDED
CAX_Train_40859,40859,1150000,4531,23.38,75.0,34.55,360,862500.0,4.0,Purchase,Monthly,Single Detached,12,L3R,35-39,Male,70000,2,56,743,FUNDED
CAX_Train_16142,16142,715000,3271,36.71,80.0,36.71,360,572000.0,4.5,Refinance,Monthly,Single Detached,12,L6B,Under 25,Female,110000,2,56,718,FUNDED
CAX_Train_1480,1480,358000,1742,47.25,61.24,47.58,360,232700.0,7.0,Refinance,Monthly,Single Detached,24,T1Y,50-54,Male,60000,8,23,691,FUNDED
CAX_Train_1265,1265,307000,1522,30.82,75.0,42.09,360,230210.0,5.25,Purchase,Monthly,High Rise,24,L4N,55-59,Male,91000,2,48-49,613,FUNDED
CAX_Train_7696,7696,295000,1369,34.05,80.0,36.14,360,235771.77,4.25,Purchase,Monthly,High Rise,12,M6K,40-44,Female,59000,2,56,712,FUNDED
CAX_Train_40964,40964,224000,870,35.33,65.0,38.18,360,145600.0,4.5,Purchase,Monthly,High Rise,12,L4B,35-39,Unknown,24000,2,56,607,FUNDED
CAX_Train_40425,40425,190000,798,27.94,65.0,41.21,360,123500.0,4.5,Purchase,Monthly,Single Detached,12,L0M,30-34,Female,73000,8,53,717,FUNDED
CAX_Train_13202,13202,343000,1608,32.88,64.83,32.88,360,222661.0,6.0,Purchase,Monthly,Townhouse Condominium,12,L6A,70 and over,Female,19000,6,81,734,FUNDED
CAX_Train_43657,43657,820000,3382,20.46,80.0,43.25,360,656000.0,3.75,Purchase,Monthly,Single Detached,12,L6K,30-34,Male,204000,8,23,748,FUNDED
CAX_Train_18635,18635,299000,1339,16.42,64.87,39.31,360,193852.23,5.5,Purchase,Monthly,Single Detached,12,K0A,60-64,Unknown,69000,2,54,706,FUNDED
CAX_Train_15793,15793,649000,3339,30.67,75.0,31.03,360,652500.0,3.75,Refinance,Monthly,Single Detached,12,L4E,50-54,Male,134000,2,23,697,FUNDED
CAX_Train_1182,1182,523000,2305,40.82,80.0,40.82,360,418400.0,4.0,Purchase,Monthly,Single Detached,12,L1K,35-39,Male,71000,2,56,634,FUNDED
CAX_Train_14529,14529,500000,1865,18.9,65.0,40.5,360,325000.0,4.25,Refinance,Monthly,Single Detached,12,L2H,65-69,Male,39000,8,53,733,FUNDED
CAX_Train_12340,12340,943000,4792,43.75,80.0,44.0,360,754624.61,5.0,Purchase,Monthly,Single Detached,12,L7A,30-34,Female,152000,8,48-49,645,FUNDED
CAX_Train_8390,8390,200000,613,15.2,53.42,15.2,240,70000.0,5.5,Refinance,Monthly,Single Detached,12,R3J,50-54,Male,56000,2,56,0,FUNDED
CAX_Train_15463,15463,545000,2277,32.4,80.0,36.53,360,436000.0,4.0,Purchase,Monthly,Townhouse Freehold,12,L7A,45-49,Female,96000,8,62,598,FUNDED
CAX_Train_7593,7593,625000,2699,24.36,80.0,33.92,360,500000.0,4.0,Purchase,Monthly,Semi-Detached,12,L1T,60-64,Female,166000,2,62,757,FUNDED
CAX_Train_20659,20659,425000,1735,22.76,64.941,43.13,360,276000.0,5.25,Refinance,Monthly,Single Detached,12,L3C,30-34,Female,97000,8,71,802,NOT FUNDED
CAX_Train_35447,35447,955000,4558,28.82,70.74,31.59,360,880000.0,4.0,Refinance,Monthly,Single Detached,12,L4J,30-34,Male,195000,8,72,689,FUNDED
CAX_Train_43538,43538,575000,2716,13.52,75.0,27.35,360,431250.0,5.0,Purchase,Monthly,Single Detached,12,L7T,45-49,Male,250000,8,53,667,FUNDED
CAX_Train_23274,23274,1400000,5020,47.89,64.5,48.08,360,903027.0,4.5,Refinance,Monthly,Single Detached,12,V7M,55-59,Female,128000,8,81,740,FUNDED
CAX_Train_9562,9562,316000,1696,38.51,79.45,42.94,360,287000.0,4.75,Refinance,Monthly,Single Detached,24,L9S,30-34,Female,58000,2,62,540,FUNDED
CAX_Train_17453,17453,340000,1683,26.32,80.0,40.25,360,279200.0,5.0,Purchase,Monthly,Townhouse Freehold,36,K1T,50-54,Male,97000,2,56,678,FUNDED
CAX_Train_31144,31144,350000,2357,0.16,65.0,28.72,360,390000.0,4.75,Refinance,Monthly,Semi-Detached,12,L6T,45-49,Male,140000,8,44-45,736,NOT FUNDED
CAX_Train_7336,7336,617000,2650,5.01,75.0,19.96,360,462521.0,4.75,Purchase,Monthly,High Rise,12,M5V,35-39,Male,422000,8,71,586,NOT FUNDED
CAX_Train_5852,5852,751000,2916,40.55,66.58,40.55,360,488143.5,4.0,Purchase,Monthly,Single Detached,12,L6P,50-54,Male,90000,8,31-33,641,FUNDED
CAX_Train_16810,16810,2650000,4529,66.12,30.12,68.42,360,900000.0,4.75,Refinance,Monthly,Single Detached,12,V6L,60-64,Male,84000,2,56,681,FUNDED
CAX_Train_1029,1029,600000,2405,41.42,77.06,41.42,360,420000.0,4.5,Refinance,Monthly,Single Detached,12,L7T,70 and over,Male,73000,6,81,617,FUNDED
CAX_Train_9255,9255,780000,3299,19.59,75.0,39.52,360,585000.0,4.25,Purchase,Monthly,Single Detached,12,L6Z,45-49,Male,200000,8,56,682,FUNDED
CAX_Train_9513,9513,400000,1565,38.49,67.47,38.72,360,280000.0,4.25,Refinance,Monthly,Single Detached,12,T1Y,60-64,Male,52000,2,56,719,FUNDED
CAX_Train_30436,30436,354000,1580,2.77,70.0,37.85,360,247730.0,5.0,Purchase,Monthly,High Rise,12,T5J,40-44,Male,132000,8,23,739,FUNDED
CAX_Train_23236,23236,798000,4028,33.22,79.79,47.12,360,637779.26,5.0,Purchase,Monthly,Single Detached,12,L6X,40-44,Male,300000,8,48-49,787,FUNDED
CAX_Train_4025,4025,299000,1127,7.95,57.651,41.36,360,180000.0,5.0,Purchase,Monthly,Townhouse Condominium,12,K2H,30-34,Unknown,55000,8,61,811,FUNDED
CAX_Train_17434,17434,615000,2502,31.77,65.04,32.04,360,410000.0,5.0,Refinance,Monthly,Single Detached,12,L4H,35-39,Male,115000,2,48-49,634,FUNDED
CAX_Train_28669,28669,345000,1571,19.93,80.0,42.39,360,276000.0,4.0,Purchase,Monthly,High Rise,12,M8V,35-39,Female,115000,8,54,726,FUNDED
CAX_Train_12707,12707,530000,2030,37.61,59.04,37.89,360,312000.0,5.0,Refinance,Monthly,Single Detached,12,L6S,50-54,Male,18000,2,48-49,489,FUNDED
CAX_Train_6137,6137,600000,1042,45.74,47.62,45.74,360,300000.0,6.0,Refinance,Bi-Weekly,Semi-Detached,12,L1T,55-59,Female,62000,2,56,681,FUNDED
CAX_Train_14467,14467,450000,1948,38.13,75.556,38.13,360,344000.0,4.0,Refinance,Monthly,Single Detached,36,L1P,70 and over,Male,64000,6,81,754,NOT FUNDED
CAX_Train_15540,15540,395000,1745,30.74,75.0,34.0,360,322500.0,4.75,Refinance,Monthly,Townhouse Freehold,24,M1E,55-59,Female,62000,2,56,583,FUNDED
CAX_Train_2826,2826,650000,3171,32.9,80.0,40.39,360,520000.0,4.75,Purchase,Monthly,Single Detached,12,L7T,45-49,Male,102000,8,23,559,FUNDED
CAX_Train_19403,19403,304000,1435,3.51,80.0,29.23,360,243192.0,4.5,Purchase,Monthly,Single Detached,12,M4Y,40-44,Female,334000,8,44-45,774,FUNDED
CAX_Train_33551,33551,162000,751,17.32,65.0,23.25,360,105300.0,5.5,Purchase,Monthly,Single Detached,12,L8H,40-44,Male,73000,2,56,756,FUNDED
CAX_Train_32613,32613,460000,2388,29.48,65.0,35.29,360,391000.0,5.25,Refinance,Monthly,Single Detached,24,M3M,50-54,Male,101000,8,53,689,FUNDED
CAX_Train_20928,20928,340000,1923,37.46,75.0,42.05,360,292500.0,5.5,Refinance,Monthly,Single Detached,24,T6A,65-69,Male,65000,8,23,593,NOT FUNDED
CAX_Train_9481,9481,350000,1470,8.84,74.29,9.19,360,260000.0,4.0,Refinance,Monthly,Townhouse Condominium,12,L1V,55-59,Male,68000,2,31-33,753,FUNDED
CAX_Train_29785,29785,825000,3834,18.88,75.0,42.74,360,618750.0,5.5,Purchase,Monthly,Single Detached,12,M8Z,55-59,Male,250000,8,23,700,FUNDED
CAX_Train_22540,22540,705000,3378,33.53,71.59100000000001,34.94,360,504000.0,5.5,Purchase,Monthly,Single Detached,24,L4N,35-39,Male,125000,2,23,500,FUNDED
CAX_Train_25592,25592,331000,2138,17.62,80.0,27.37,360,332000.0,5.0,Refinance,Monthly,Townhouse Freehold,12,L1V,50-54,Male,160000,8,56,697,FUNDED
CAX_Train_16730,16730,700000,2345,40.35,64.286,61.53,360,475000.0,4.75,Refinance,Monthly,Single Detached,12,L6B,30-34,Male,85000,2,48-49,671,NOT FUNDED
CAX_Train_35714,35714,725000,3566,14.2,74.865,35.46,360,543750.0,5.5,Purchase,Monthly,Single Detached,36,L1Z,55-59,Female,186000,2,81,614,NOT FUNDED
CAX_Train_41021,41021,850000,2409,31.16,80.0,37.81,360,820000.0,5.0,Refinance,Bi-Weekly Accelerated,Single Detached,12,L4C,55-59,Male,200000,8,54,675,FUNDED
CAX_Train_5358,5358,710000,3492,24.25,80.0,41.12,360,616000.0,5.0,Refinance,Monthly,Townhouse Condominium,24,L4L,40-44,Male,140000,2,61,608,NOT FUNDED
CAX_Train_39520,39520,335000,1262,28.9,60.29,32.18,360,205000.0,5.0,Refinance,Monthly,High Rise,36,M2M,50-54,Female,66000,8,54,681,FUNDED
CAX_Train_33165,33165,426000,1932,26.4,70.0,44.89,360,298200.0,5.5,Refinance,Monthly,Single Detached,12,L2V,60-64,Female,120000,8,56,516,FUNDED
CAX_Train_23405,23405,450000,1855,42.94,75.0,42.94,360,290000.0,5.0,Refinance,Monthly,Single Detached,12,L9S,Under 25,Male,55000,2,56,682,FUNDED
CAX_Train_20427,20427,541000,2264,25.67,80.0,34.9,360,432800.0,4.0,Purchase,Monthly,Single Detached,12,M1M,65-69,Male,109000,8,56,657,FUNDED
CAX_Train_31411,31411,675000,2667,33.21,80.0,35.7,360,540000.0,3.5,Purchase,Monthly,Single Detached,24,M1N,40-44,Male,100000,8,23,752,FUNDED
CAX_Train_9443,9443,850000,2889,34.98,70.38,45.91,360,525000.0,4.25,Refinance,Monthly,Semi-Detached,12,L6M,45-49,Male,103000,2,23,713,FUNDED
CAX_Train_1682,1682,350000,1299,35.39,63.17,35.39,360,200000.0,5.0,Refinance,Monthly,Semi-Detached,12,L6S,45-49,Unknown,47000,2,56,518,FUNDED
CAX_Train_21875,21875,745000,3373,4.62,75.0,49.74,360,596200.0,5.0,Purchase,Monthly,Single Detached,12,N1N,45-49,Unknown,426000,2,31-33,777,NOT FUNDED
CAX_Train_2358,2358,588000,2228,17.0,68.03,37.56,360,400000.0,4.5,Purchase,Monthly,Townhouse Condominium,36,M5R,55-59,Female,100000,8,44-45,753,FUNDED
CAX_Train_6346,6346,308000,1385,4.61,75.0,41.14,360,230925.0,4.75,Purchase,Monthly,High Rise,24,M4M,55-59,Male,92000,8,51,795,FUNDED
CAX_Train_40271,40271,375000,1425,18.36,80.0,25.17,360,300000.0,4.0,Refinance,Monthly,Single Detached,12,L1G,40-44,Female,119000,2,62,599,NOT FUNDED
CAX_Train_40946,40946,375000,1615,10.62,73.07,46.02,360,274000.0,4.5,Refinance,Monthly,High Rise,12,L6A,40-44,Male,150000,8,56,587,FUNDED
CAX_Train_23935,23935,440000,1786,20.21,75.0,42.39,300,330000.0,4.25,Refinance,Monthly,Single Detached,12,H7W,55-59,Male,112000,8,44-45,627,NOT FUNDED
CAX_Train_10390,10390,285000,1400,27.39,73.68,37.32,300,210000.0,4.5,Refinance,Monthly,Single Detached,36,N3R,45-49,Male,49000,2,56,662,FUNDED
CAX_Train_19765,19765,527000,3622,44.31,65.0,44.9,360,552500.0,5.75,Refinance,Monthly,Single Detached,12,L1T,35-39,Male,123000,2,23,448,FUNDED
CAX_Train_22504,22504,788000,3160,32.85,80.0,38.0,360,630400.0,3.5,Purchase,Monthly,Single Detached,12,L3S,25-29,Male,120000,8,23,752,FUNDED
CAX_Train_24896,24896,325000,1469,43.56,65.0,43.56,360,211250.0,4.75,Refinance,Monthly,Townhouse Freehold,12,B3A,55-59,Male,43000,2,56,649,FUNDED
CAX_Train_35987,35987,470000,1772,28.07,71.27,32.49,360,334885.86,4.0,Purchase,Monthly,Single Detached,12,L3Z,40-44,Male,80000,2,54,649,FUNDED
CAX_Train_681,681,480000,2056,37.42,65.0,41.81,360,312000.0,6.0,Refinance,Monthly,Single Detached,12,M9W,50-54,Male,107000,2,56,0,FUNDED
CAX_Train_45197,45197,875000,4365,27.45,80.0,33.49,360,700000.0,4.75,Refinance,Monthly,Single Detached,12,H7E,35-39,Female,195000,8,54,614,NOT FUNDED
CAX_Train_35726,35726,288000,1275,2.05,75.0,14.68,360,216150.0,4.75,Purchase,Monthly,High Rise,12,M6P,45-49,Male,125000,8,56,826,FUNDED
CAX_Train_23956,23956,365000,2353,28.04,80.0,33.22,360,396000.0,5.0,Purchase,Monthly,Semi-Detached,12,L6V,35-39,Male,105000,8,23,702,FUNDED
CAX_Train_19354,19354,340000,1425,13.97,75.0,28.2,360,255000.0,5.0,Refinance,Monthly,High Rise,12,V3C,65-69,Unknown,152000,2,23,653,NOT FUNDED
CAX_Train_36943,36943,580000,2295,15.32,80.0,34.13,360,464000.0,3.5,Purchase,Monthly,Single Detached,12,L9T,35-39,Male,188000,8,92,732,FUNDED
CAX_Train_36676,36676,170000,807,26.5,70.0,40.44,360,127500.0,5.0,Purchase,Monthly,High Rise,12,H1K,35-39,Female,44000,2,56,593,FUNDED
CAX_Train_26063,26063,235000,1037,12.68,65.0,23.04,300,152750.0,5.5,Refinance,Monthly,Single Detached,12,A0A,35-39,Male,108000,3,53,610,FUNDED
CAX_Train_33689,33689,292000,1337,5.09,75.0,41.52,360,219000.0,4.75,Purchase,Monthly,High Rise,12,L3T,50-54,Male,124000,2,62,736,FUNDED
CAX_Train_32428,32428,1000000,5986,42.14,80.0,42.23,360,1080000.0,5.0,Refinance,Monthly,Single Detached,12,L5M,35-39,Male,174000,2,72,635,FUNDED
CAX_Train_41317,41317,575000,2491,19.76,75.0,31.36,360,431250.0,4.5,Purchase,Monthly,High Rise,12,M8V,45-49,Male,210000,2,44-45,619,FUNDED
CAX_Train_34667,34667,401000,1670,3.76,75.26,35.28,360,300675.0,4.0,Purchase,Monthly,High Rise,12,M2N,55-59,Female,170000,8,44-45,699,FUNDED
CAX_Train_16745,16745,338000,1485,39.48,75.0,39.86,360,266250.0,4.25,Refinance,Monthly,High Rise,12,M2N,25-29,Male,54000,2,56,661,FUNDED
CAX_Train_124,124,255000,1724,34.76,63.53,39.27,360,270000.0,5.25,Refinance,Monthly,Single Detached,12,L0G,40-44,Male,62000,19,56,611,FUNDED
CAX_Train_26826,26826,810000,1496,29.62,70.0,34.78,360,632000.0,4.5,Refinance,Bi-Weekly,Single Detached,12,T3P,40-44,Male,250000,2,56,580,FUNDED
CAX_Train_10215,10215,634000,2531,26.72,75.0,39.6,360,475350.0,4.0,Purchase,Monthly,Semi-Detached,12,M6N,35-39,Female,118000,2,44-45,812,FUNDED
CAX_Train_45194,45194,584000,1178,41.12,65.0,42.15,360,379600.0,5.25,Refinance,Bi-Weekly Accelerated,Single Detached,12,V2R,45-49,Female,79000,1,81,737,FUNDED
CAX_Train_27149,27149,330000,1401,36.61,69.69,37.83,360,229900.0,4.25,Purchase,Monthly,Single Detached,12,E3C,25-29,Male,49000,2,72,714,FUNDED
CAX_Train_27687,27687,702000,4157,37.55,80.0,37.59,360,736000.0,4.25,Refinance,Monthly,Single Detached,12,L6P,40-44,Male,74000,2,31-33,628,FUNDED
CAX_Train_10129,10129,446000,1654,53.65,53.81,53.65,360,220000.0,4.75,Refinance,Monthly,Single Detached,12,L9B,45-49,Female,41000,5,56,633,FUNDED
CAX_Train_22432,22432,590000,2905,33.58,72.48,38.16,360,453000.0,5.5,Refinance,Monthly,Semi-Detached,12,L6R,45-49,Male,107000,8,48-49,588,FUNDED
CAX_Train_15700,15700,329000,1346,45.24,70.0,46.93,360,246675.0,4.5,Purchase,Monthly,High Rise,12,L6G,30-34,Female,43000,5,61,791,FUNDED
CAX_Train_9726,9726,445000,2152,28.15,75.0,35.19,360,333750.0,5.0,Purchase,Monthly,Single Detached,12,L1T,30-34,Male,96000,2,81,554,FUNDED
CAX_Train_6756,6756,238000,1087,0.85,75.0,29.7,360,178425.0,4.5,Purchase,Monthly,High Rise,24,K2J,50-54,Female,88000,8,56,755,FUNDED
CAX_Train_16662,16662,245000,1164,11.45,75.0,32.23,360,183750.0,4.75,Purchase,Monthly,Single Detached,12,L9H,Under 25,Male,195000,8,23,632,FUNDED
CAX_Train_15111,15111,750000,2869,35.1,75.0,40.78,360,485000.0,4.5,Refinance,Monthly,Single Detached,12,L1L,35-39,Male,117000,8,23,707,FUNDED
CAX_Train_44624,44624,675000,3453,23.09,57.45,38.29,360,540000.0,5.0,Refinance,Monthly,Single Detached,12,L1Z,55-59,Female,202000,8,62,645,FUNDED
CAX_Train_13123,13123,312000,1474,22.22,80.0,23.15,360,249600.0,4.25,Purchase,Monthly,Semi-Detached,12,L6Z,40-44,Female,121000,2,62,654,FUNDED
CAX_Train_4762,4762,654000,2452,15.31,80.0,15.31,360,522893.57,3.5,Purchase,Monthly,Single Detached,12,L1E,40-44,Male,200000,8,23,624,FUNDED
CAX_Train_35283,35283,390000,1722,48.19,57.58,48.19,360,250000.0,5.25,Refinance,Monthly,Single Detached,12,L8J,60-64,Female,45000,6,81,567,FUNDED
CAX_Train_2300,2300,455000,888,31.95,80.0,31.95,360,364000.0,3.75,Refinance,Bi-Weekly,Single Detached,6,T3J,35-39,Male,57000,2,56,705,FUNDED
CAX_Train_43393,43393,641000,3113,28.59,80.0,31.12,360,576900.0,5.0,Purchase,Monthly,Single Detached,12,L5L,35-39,Male,110000,8,48-49,581,FUNDED
CAX_Train_26202,26202,550000,2032,11.94,65.0,45.53,360,357500.0,5.0,Purchase,Monthly,High Rise,12,V5T,45-49,Male,1176000,2,11,708,FUNDED
CAX_Train_40383,40383,460000,2016,17.46,71.88,17.46,360,345000.0,5.0,Refinance,Monthly,High Rise,12,M1T,30-34,Male,56000,8,48-49,627,FUNDED
CAX_Train_34989,34989,315000,1337,26.54,75.0,33.09,360,236250.0,4.25,Refinance,Monthly,Single Detached,12,T1Y,35-39,Unknown,65000,3,44-45,605,FUNDED
CAX_Train_44637,44637,343000,2260,26.85,80.0,26.85,360,424000.0,5.0,Refinance,Monthly,Single Detached,12,L9C,55-59,Unknown,120000,8,23,673,NOT FUNDED
CAX_Train_27304,27304,345000,1711,28.4,80.0,37.65,360,276080.0,4.5,Purchase,Monthly,Single Detached,36,L1S,45-49,Male,85000,8,23,626,FUNDED
CAX_Train_44898,44898,720000,2676,29.14,69.45,39.47,360,100000.0,3.75,Refinance,Monthly,Single Detached,12,M9R,50-54,Male,475000,8,23,666,FUNDED
CAX_Train_35693,35693,405000,1320,34.07,44.44,34.07,300,180000.0,4.25,Refinance,Monthly,Single Detached,12,H1E,50-54,Female,50000,8,51,725,FUNDED
CAX_Train_12254,12254,246000,1179,6.37,75.0,40.09,360,184425.0,4.0,Purchase,Monthly,High Rise,12,M3H,25-29,Female,130000,8,62,694,FUNDED
CAX_Train_41835,41835,330000,1915,40.89,64.0,40.89,360,320000.0,4.25,Refinance,Monthly,Single Detached,12,L1T,45-49,Female,65000,2,56,681,FUNDED
CAX_Train_40870,40870,496000,2187,6.57,75.0,40.94,360,371955.0,4.5,Purchase,Monthly,High Rise,36,M4W,55-59,Unknown,300000,8,23,695,FUNDED
CAX_Train_12479,12479,1990000,7012,101.22,65.0,107.66,360,1293500.0,4.5,Purchase,Monthly,Single Detached,12,V7V,55-59,Male,120000,8,56,793,FUNDED
CAX_Train_42138,42138,540000,2501,13.67,80.0,17.89,360,431920.0,4.0,Purchase,Monthly,Single Detached,12,L8J,30-34,Male,231000,8,56,624,FUNDED
CAX_Train_32071,32071,234000,1079,42.95,75.0,51.63,360,187120.0,4.5,Purchase,Monthly,High Rise,12,M8Z,35-39,Female,37000,2,44-45,697,NOT FUNDED
CAX_Train_43105,43105,170000,748,40.47,71.18,40.93,360,110500.0,3.75,Purchase,Monthly,Single Detached,12,J0N,70 and over,Male,26000,6,81,807,FUNDED
CAX_Train_41569,41569,340000,1268,34.51,70.0,38.74,360,225000.0,4.5,Refinance,Monthly,High Rise,12,V7L,30-34,Male,123000,8,23,611,FUNDED
CAX_Train_8459,8459,467000,2036,45.81,73.81,47.74,360,345000.0,5.0,Refinance,Monthly,Townhouse Condominium,12,V3B,30-34,Unknown,58000,6,81,678,FUNDED
CAX_Train_2278,2278,870000,2741,36.98,40.23,41.42,360,350000.0,4.75,Refinance,Monthly,Single Detached,12,M5T,70 and over,Male,61000,2,62,657,NOT FUNDED
CAX_Train_44363,44363,550000,2487,38.2,78.95,44.61,360,434250.0,4.0,Refinance,Monthly,Single Detached,12,L1K,35-39,Unknown,81000,2,56,680,FUNDED
CAX_Train_8409,8409,346000,734,7.11,76.66,39.48,360,263550.0,4.5,Purchase,Bi-Weekly Accelerated,High Rise,12,L6E,55-59,Unknown,68000,2,23,754,FUNDED
CAX_Train_18600,18600,420000,1783,40.34,80.0,40.56,360,336000.0,4.0,Purchase,Monthly,Single Detached,12,M1N,30-34,Male,80000,8,56,691,FUNDED
CAX_Train_20092,20092,750000,3323,33.0,75.0,42.11,360,562500.0,4.75,Purchase,Monthly,Single Detached,12,L4S,55-59,Unknown,125000,2,23,528,FUNDED
CAX_Train_33759,33759,730000,3065,35.61,80.0,41.81,360,584000.0,4.0,Purchase,Monthly,Semi-Detached,12,L7C,25-29,Male,102000,2,56,778,NOT FUNDED
CAX_Train_45431,45431,220000,811,0.21,65.0,55.47,360,143000.0,5.0,Refinance,Monthly,Townhouse Condominium,12,T1P,35-39,Male,122000,8,44-45,698,NOT FUNDED
CAX_Train_12578,12578,183000,967,22.04,75.0,42.47,360,146400.0,5.0,Purchase,Monthly,Townhouse Condominium,24,L8K,35-39,Male,66000,2,56,540,FUNDED
CAX_Train_17728,17728,340000,1612,21.12,75.0,50.25,360,254990.0,4.75,Purchase,Monthly,High Rise,36,M5J,35-39,Male,104000,8,53,808,FUNDED
CAX_Train_4385,4385,601000,2374,163.66,65.0,175.17,360,390715.0,5.0,Purchase,Monthly,Single Detached,12,T2W,65-69,Male,18000,6,81,826,FUNDED
CAX_Train_29059,29059,720000,2625,26.03,65.0,41.12,360,468000.0,4.75,Purchase,Monthly,Townhouse Condominium,12,V3S,50-54,Female,134000,8,62,618,FUNDED
CAX_Train_37936,37936,100000,591,15.21,61.6,26.09,360,77000.0,6.0,Refinance,Monthly,Single Detached,12,P7C,50-54,Unknown,55000,2,56,0,FUNDED
